Year,Energy Balance Model.Surface Temperature Anomaly[1]
2127.125,3.42627099116
2127.25,3.42692201573
2127.375,3.42758555929
2127.5,3.42825967784
2127.625,3.42894266674
2127.75,3.42963303212
2127.875,3.4303294658
2128,3.43103082329
2128.125,3.43173902273
2128.25,3.43245569175
2128.375,3.43317949775
2128.5,3.43390927271
2128.625,3.43464399357
2128.75,3.43538276486
2128.875,3.43612480356
2129,3.43686942572
2129.125,3.43763260373
2129.25,3.43842801627
2129.375,3.43925196853
2129.5,3.44010120065
2129.625,3.44097283606
2129.75,3.44186433618
2129.875,3.4427734604
2130,3.44369823155
2130.125,3.44466034484
2130.25,3.44567834833
2130.375,3.44674629988
2130.5,3.44785895033
2130.625,3.44901166199
2130.75,3.450200337
2130.875,3.45142135433
2131,3.45267151434
2131.125,3.45399070065
2131.25,3.45541301475
2131.375,3.45692788981
2131.5,3.45852598398
2131.625,3.46019903471
2131.75,3.46193973249
2131.875,3.46374161005
2132,3.46559894371
2132.125,3.46744807675
2132.25,3.46923431434
2132.375,3.47096514581
2132.5,3.47264718382
2132.625,3.47428626871
2132.75,3.47588755964
2132.875,3.47745561399
2133,3.47899445697
2133.125,3.48050978934
2133.25,3.48200658807
2133.375,3.48348720183
2133.5,3.48495370131
2133.625,3.48640791076
2133.75,3.48785143619
2133.875,3.48928569039
2134,3.49071191524
2134.125,3.49209531308
2134.25,3.49340608763
2134.375,3.49465210221
2134.5,3.49584030316
2134.625,3.49697682878
2134.75,3.49806710517
2134.875,3.49911593025
2135,3.50012754753
2135.125,3.50109405108
2135.25,3.50200877162
2135.375,3.50287693289
2135.5,3.50370315799
2135.625,3.50449154012
2135.75,3.5052457048
2135.875,3.50596886472
2136,3.50666386783
2136.125,3.50732655102
2136.25,3.50795342382
2136.375,3.50854778556
2136.5,3.50911256213
2136.625,3.50965034987
2136.75,3.5101634541
2136.875,3.51065392297
2137,3.51112357728
2137.125,3.51160257273
2137.25,3.51211680398
2137.375,3.51266197008
2137.5,3.51323427687
2137.625,3.51383037603
2137.75,3.5144473115
2137.875,3.51508247276
2138,3.5157335538
2138.125,3.51639878872
2138.25,3.5170766092
2138.375,3.51776536922
2138.5,3.51846361262
2138.625,3.51917005066
2138.75,3.51988354215
2138.875,3.5206030761
2139,3.52132775629
2139.125,3.52206319561
2139.25,3.52281417923
2139.375,3.52357882563
2139.5,3.52435546755
2139.625,3.52514262713
2139.75,3.52593899406
2139.875,3.52674340561
2140,3.52755483118
2140.125,3.52838284145
2140.25,3.52923561271
2140.375,3.53011038009
2140.5,3.53100469819
2140.625,3.53191640266
2140.75,3.53284357598
2140.875,3.53378451737
2141,3.53473771612
2141.125,3.5357251176
2141.25,3.53676548078
2141.375,3.53785317736
2141.5,3.53898321914
2141.625,3.54015118154
2141.75,3.54135313663
2141.875,3.5425855945
2142,3.54384545236
2142.125,3.54513106788
2142.25,3.54644094113
2142.375,3.54777266337
2142.5,3.54912408981
2142.625,3.55049330961
2142.75,3.55187861934
2142.875,3.55327849949
2143,3.55469159378
2143.125,3.55609175161
2143.25,3.55745651957
2143.375,3.55878981052
2143.5,3.56009507374
2143.625,3.56137535081
2143.75,3.56263332453
2143.875,3.56387136172
2144,3.56509155073
2144.125,3.56629821134
2144.25,3.56749509273
2144.375,3.56868314661
2144.5,3.56986321316
2144.625,3.57103603448
2144.75,3.57220226641
2144.875,3.57336248903
2145,3.57451721598
2145.125,3.57565569905
2145.25,3.57676874209
2145.375,3.57785889756
2145.5,3.57892842495
2145.625,3.57997932594
2145.75,3.58101337523
2145.875,3.58203214754
2146,3.58303704138
2146.125,3.58400922734
2146.25,3.58493261132
2146.375,3.58581210784
2146.5,3.58665207023
2146.625,3.58745635738
2146.75,3.58822839228
2146.875,3.58897121339
2147,3.58968751982
2147.125,3.59040179878
2147.25,3.59113511262
2147.375,3.59188504029
2147.5,3.59264945526
2147.625,3.59342649021
2147.75,3.59421450614
2147.875,3.5950120654
2148,3.59581790812
2148.125,3.59661696361
2148.25,3.59739629845
2148.375,3.59815780471
2148.5,3.59890316606
2148.625,3.59963388282
2148.75,3.60035129376
2148.875,3.60105659512
2149,3.60175085725
2149.125,3.60244277514
2149.25,3.60313983842
2149.375,3.60384130646
2149.5,3.60454653671
2149.625,3.60525497256
2149.75,3.60596613261
2149.875,3.6066796014
2150,3.60739502149
