Year,GDP.Nominal GDP[1],GDP.nominal GDP growth rate[1],GDP.Real GDP in 2021c$[1],GDP.real GDP growth rate[1],Government.debt to GDP ratio[1],Government.government consumption[1],Finance.total investment[1],Circular Flow.private consumption[1],Employment.Wage Rate[1],Employment.Employed[1],Employment.Unemployed[1],Employment.unemployment rate[1],Employment.share of employment in agriculture[1],Employment.share of employment in industry[1],Employment.share of employment in services[1],Inflation.agriculture percentage of GDP[1],Demographics.nominal GDP per person[1],Demographics.real GDP per person[1],Demographics.Aged 0 years[1],Demographics.Aged 1 to 20 years[1],Demographics.Aged 20 to 40 years[1],Demographics.Aged 40 to 60 years[1],Demographics.Aged 60 to 65 years[1],Demographics.Aged 65 to 75 years[1],Demographics.Aged Over 75 years[1],Demographics.deaths 0 years[1],Demographics.deaths 1 to 20 years[1],Demographics.deaths 20 to 40 years[1],Demographics.deaths 40 to 60 years[1],Demographics.deaths 60 to 65 years[1],Demographics.deaths 65 to 75 years[1],Demographics.deaths Over 75 years[1],Demographics.Population[1],Demographics.fertility[1],Demographics.Births[1],Demographics.total deaths[1],Demographics.female population literacy percentage[1],Land Use.Forest Land[1],Crop.crop production[1],Food Demand.crop demand for food[1],Food Demand.Crops used for Seed or Lost[1],Food Demand.feed production[1],Land Use.Cropland[1],Freshwater.total water withdrawal[1],Animal Products.animal products production[1],Food Demand.animal products demand[1],Freshwater.irrigated cropland[1],Animal Products.aquatic animal product share[1],Land Nutrients.man made fertilizer use[1],Land Nutrients.manure fertilizer use[1],Land Nutrients.fertilizer use[1],fossil energy.Secondary Fossil Energy Output[1],fossil energy coal.Secondary Fossil Energy Output[1],fossil energy oil.Secondary Fossil Energy Output[1],fossil energy gas.Secondary Fossil Energy Output[1],renewable energy.Renewable Energy Output[1],wind and solar energy.Wind and Solar Energy Output[1],hydropower energy.Hydropower Energy Output[1],nuclear energy.Nuclear Energy Output[1],other energy.Other Energy Output[1],bio fuel energy.bio fuel primary energy[1],bio fuel energy.bio fuel secondary energy output[1],energy supply.Total Energy Output[1],renewable energy.Total Renewable Energy Capacity[1],wind and solar energy.Wind and Solar Energy Capacity[1],hydropower energy.Hydropower Energy Capacity[1],other energy.Other Energy Capacity[1],bio fuel energy.bio fuel production[1],nuclear energy.Nuclear Energy Capacity[1],fossil energy.Primary Fossil Energy FUEL[1],fossil energy coal.Primary Fossil Energy FUEL[1],fossil energy oil.Primary Fossil Energy FUEL[1],fossil energy gas.Primary Fossil Energy FUEL[1],energy demand.demand for energy[1],energy investments.Gross Investments in Fossil Fuel Extraction Capital[1],energy investments.Coal Gross Investments in Fossil Fuel Extraction Capital[1],energy investments.Oil Gross Investments in Fossil Fuel Extraction Capital[1],energy investments.Gas Gross Investments in Fossil Fuel Extraction Capital[1],energy investments.Gross Investments in Fossil Energy Capital[1],energy investments.Coal Gross Investments in Fossil Energy Capital[1],energy investments.Gross Investments in Fossil Energy Capital oil and gas[1],energy investments.Gross Investments in Renewables[1],energy investments.Investments in Nuclear Capacity[1],energy investments.Gross Investments in Hydropower Energy capacity[1],energy investments.Gross Investments in Solar and Wind Energy Capacity[1],energy investments.Gross Investments in Other Capacity[1],energy investments.Gross Investments in Biofuel Capacity[1],wind and solar energy.Installation Cost of Solar and Wind capacity[1],hydropower energy.Hydropower Installation Costs[1],energy investments.share of GDP invested in fuel extraction[1],energy investments.share of GDP invested in Energy without fuel[1],fossil energy coal.Fossil Fuel Extraction Carbon[1],fossil energy oil.Fossil Fuel Extraction Carbon[1],fossil energy gas.Fossil Fuel Extraction Carbon[1],fossil energy.conversion efficiency of fossil fuels to secondary fossil energy[1],fossil energy coal.conversion efficiency of fossil fuels to secondary fossil energy[1],fossil energy oil.conversion efficiency of fossil fuels to secondary fossil energy[1],fossil energy gas.conversion efficiency of fossil fuels to secondary fossil energy[1],Sea Level.SLR thermosteric[1],Sea Level.SLR from mountain glaciers[1],Sea Level.SLR from Greenland Ice Sheet[1],Sea Level.SLR from Antarctic Ice Sheet[1],Sea Level.SLR from LWS[1],Sea Level.Total global SLR[1],Animal Products Demand.Average Daily Demand Per Capita[1],Ocean.Air sea co2 flux[1],Emissions.land carbon sink[1],Terrestrial Carbon Balance.Terrestrial carbon balance[1],Terrestrial Carbon Balance.deforestation carbon loss[1],Terrestrial Carbon Balance.forest regrowth carbon uptake[1],Concrete.total yearly concrete use[1],Concrete.residential concrete stock in use[1],Concrete.Infrastructure concrete stock in use[1],Concrete.In use concrete stock[1],Concrete.concrete waste generation[1],Concrete.new RS construction[1],Concrete.CO2 emissions[1],Emissions.CO2 emissions from Energy[1],Emissions.CO2 Emissions from Food and Land Use[1],Emissions.N2O Emissions from Food and Land Use[1],Emissions.N2O Emissions from Other[1],Emissions.N2O Emissions from Energy[1],Emissions.CH4 Emissions from Energy[1],Emissions.CH4 Emissions from Food and Land Use[1],Emissions.CH4 Emissions from Other[1],Emissions.SO2 Emissions from Energy[1],Emissions.HFC134a eq Emissions[1],Emissions.Total CH4 Emissions[1],Emissions.Total CO2 Emissions[1],Emissions.Total SO2 Emissions[1],Emissions.Total N2O Emissions[1],Energy Balance Model.Surface Temperature Anomaly[1]
2064,1055549.98735,0.02970256908,372500.713695,0.000426151339375,1.11554991032,165618.836176,258750.288457,631180.862714,136137.46228,3792.94236736,230.922290986,0.0573881853872,0.162159222981,0.252421432361,0.585419344658,3.28637268122,103.520149314,36.5319785548,129.490606185,2471.50556675,2602.19158643,2468.75393944,561.54213606,998.960212275,964.121494396,1.23106443201,0.791104463572,2.54340091487,7.03701678767,3.59278812272,12.0381919021,63.8474164138,10196.5655415,2.11164498239,129.954615941,91.1660501434,90.0933747317,3577.36257662,46634.5362949,10155.4796279,2188.16896599,4484.14699424,2204.27775318,6995893290880,3105.51621033,3071.04313594,631.45375425,0.110576630535,232.971480114,26.809895344,259.781375458,34997.1910608,3173.63761567,12404.6500934,19418.9033517,68203.6851572,37055.3718355,6219.18245143,7122.69290852,11786.6719625,0.106030672053,13142.4589078,110323.569126,24492.0043794,20858.6498816,1645.01679079,1988.33770703,5246.26901467,994.629100453,0.289856288054,0.0250206458287,0.100078181352,0.164757460873,109059.73664,546126256312,0,312006758599,234119497712,103449232356,0,103449232356,1742671172210,147278645487,26350065730.7,1245481283880,218093672640,252746149961,1119.91284517,2788.54136308,0.00146610794619,0.00653978901099,0.60445570626,1.84602812457,2.44485089304,0.434663290089,0.456626719175,0.216665803523,0.424308870115,0.0946766447602,0.0639479188232,0.0296074953806,0.0424344403295,0.0350757543721,0.265742253666,825.161842636,3.25882432919,3.42274730904,-0.806304231111,2.90058345863,1.55289541824,54149.6747566,542785.198498,852630.612492,1395415.81099,24161.7932644,6873.91362784,4094.51503043,22583.6586599,10850.0868187,13900.3841416,1441.84663652,404.014430574,20.6354225397,154.51182677,99.6702992224,10.7588439314,2111.5238439,274.817548532,37528.260509,12.8021539314,15746.2452087,1.75456266417
2065,1085266.30759,0.0285160648941,371686.208561,-0.00111203328433,1.12292143649,172393.183824,266319.272275,646553.85149,140716.903983,3797.98805655,231.03951517,0.057343741401,0.162875185693,0.252298732052,0.584826082255,3.28654038838,106.145978153,36.3532857308,129.320933068,2468.21398004,2602.46472541,2474.26723685,564.656915704,1004.51072689,980.846481398,1.20978296492,0.775898488158,2.52277709165,6.99624353292,3.57601788668,12.0039905309,64.7178941484,10224.2809994,2.10878432925,129.773775827,91.8982220634,90.1830711514,3568.26176749,47170.3928161,10195.7505135,2204.62316606,4623.4187462,2215.93946361,6984677502670,3152.77603691,3112.07283221,631.701756696,0.11121528005,234.796769348,26.8483168862,261.645086234,34843.9938861,2999.50099478,12251.428904,19593.0639873,68726.7927877,37365.64059,6190.55778706,7149.07009763,11854.501326,0.107436146294,13316.0930847,110719.856771,24670.7066058,21033.3016796,1637.62483053,1999.78009565,5315.81017494,998.572797613,0.288762699721,0.0236440640077,0.0988462831906,0.166272352523,109175.6669,534825290473,0,303589151841,231236138632,99839048246.2,0,99839048246.2,1701982890110,141834343195,25177938833,1218806373480,211912002610,246086575193,1116.11365803,2776.4617843,0.00143891615603,0.0063995985565,0.571210200851,1.82340589423,2.46746721638,0.434399519436,0.456698289163,0.213809504593,0.424213823189,0.0960080871962,0.0651789624227,0.0302337955145,0.0433713779436,0.0360420387421,0.270834261819,833.919464665,3.25826078147,3.39668315507,-0.796023928772,2.86680009073,1.55640547466,54420.6410199,549327.119694,875989.092144,1425316.21184,24697.2904142,6750.06058496,4118.04074338,22523.1544355,10655.1110504,13991.3069984,1446.16441439,394.624088169,19.4831845357,154.60447269,99.9412147541,10.3762485788,2132.0802104,274.02887198,37296.3062293,12.4195585788,15832.095501,1.76225573171
2066,1118784.89747,0.0299746775129,372442.474424,0.00120697745659,1.13339001361,177789.461503,276098.343346,664897.092617,145345.69575,3803.6294251,230.13786358,0.0570528359991,0.16295793011,0.252284551474,0.584757518417,3.28656012786,109.140386222,36.3327352702,129.145347606,2464.93291401,2602.66467321,2479.22847624,567.772839854,1010.04141682,997.093371613,1.19252888362,0.763787258263,2.5064282121,6.96521378879,3.56642925604,11.9886522433,65.6013290984,10250.8790394,2.10602439757,129.587693679,92.6837205799,90.2556829806,3559.39279595,47672.097516,10232.1493634,2219.53379848,4763.62556821,2227.30200228,6985270220080,3193.69466139,3149.84723798,633.317017108,0.111772079915,236.309862988,26.8811643231,263.191027311,34690.3996739,2833.9976357,12094.6454539,19761.7565843,69186.0578964,37641.6913771,6161.14123019,7170.12786501,11908.6155009,0.108720315269,13474.6097881,111046.585435,24827.6437825,21188.6920167,1630.04294795,2008.90881789,5379.34929787,1001.80607372,0.287668986358,0.0223367564637,0.0975860293912,0.167746200504,109435.036868,533874869853,0,301089134998,232785734855,98602258238.1,0,98602258238.1,1693921752040,139233443949,24593207177,1215374231680,209839765854,244114547327,1112.63995492,2764.07184377,0.00143344249519,0.00635542460485,0.539637098524,1.80015694967,2.48930015772,0.434128963316,0.456753490824,0.211048883182,0.424106915625,0.0973478039899,0.0664112490666,0.0308642634704,0.044314798029,0.0370142548963,0.275952369452,841.851555081,3.25080649919,3.37044644885,-0.790658957775,2.84116421494,1.55987954533,54159.1179591,555700.18637,898985.561449,1454685.74782,25225.5961769,6554.6827443,4098.88766414,22459.2874904,10484.5531549,14063.4362787,1449.97277799,385.446951343,18.3898475381,154.459259928,100.20120765,10.0075396411,2154.14909336,273.050315116,37042.7283095,12.0508496411,15898.856008,1.77083719933
2067,1160150.75342,0.034454192578,376280.798242,0.00746221649311,1.14332582451,182530.137586,290112.457629,687508.158205,150070.878444,3809.42050177,228.598441483,0.0566115327083,0.161824099273,0.252478865215,0.585697035512,3.28629606396,112.895129594,36.6161633356,128.961837178,2461.66472056,2602.76108742,2483.68517395,570.761269197,1015.70309131,1012.82068979,1.1770299368,0.753047295012,2.49189892425,6.93772220511,3.55913161451,11.9828609769,66.4692104339,10276.3578694,2.10336340975,129.393489953,93.4660924572,90.3220020615,3550.68367169,48161.5391624,10267.5125125,2233.65436028,4904.37174759,2238.38227805,7010131937480,3228.19461451,3184.79274284,637.635085985,0.11229333009,237.531443752,26.9085644968,264.440008248,34571.6538704,2676.68979647,11946.0613229,19948.902751,69653.7634832,37929.9517802,6131.67838572,7189.53816598,11964.2696638,0.109963952813,13627.8636535,111414.95552,24991.7518406,21350.9552062,1622.49930799,2018.29732645,5440.88297472,1004.88764769,0.286876606593,0.0210956255129,0.0963934008306,0.16938758025,109983.237439,545727619453,0,305781046419,239946573034,100479556583,0,100479556583,1726166978150,139947022419,24601222285.4,1240945649430,212756954395,247863152034,1109.47513275,2751.74439747,0.00145032013859,0.00640968561587,0.509661661866,1.77803851906,2.51340951897,0.433837932661,0.456781111393,0.208404595248,0.423974708167,0.098711871691,0.0676462187863,0.0314996975742,0.0452659829408,0.0379933157329,0.281117086725,849.08093707,3.23075378658,3.3465302703,-0.79591389394,2.82990816768,1.56334940587,53473.333806,561845.581184,921199.71448,1483045.29566,25739.208538,6313.16612445,4045.40909122,22413.1597353,10364.0783291,14117.1236472,1452.94229801,376.839580946,17.3535894084,154.083346186,100.450260393,9.66170583449,2180.27811333,271.887195988,36822.6471557,11.7050158345,15946.9055262,1.78163958109
2068,1213078.53115,0.0415085742649,384347.514567,0.0168316624639,1.14903686298,187664.854809,310581.965533,714831.710811,154967.295114,3814.69538029,227.042258333,0.0561744176967,0.159099894887,0.252945734108,0.587954371005,3.28571599801,117.769450201,37.3136563828,128.769013229,2458.40966828,2602.71870218,2487.67635423,573.54544877,1021.64072958,1027.69176351,1.16049276877,0.741588987426,2.47603159751,6.90559707195,3.54831672702,11.9735539652,67.2648107646,10300.4516798,2.10079722886,129.188947523,94.1486132788,90.3952895955,3542.0389184,48664.8737027,10305.0104787,2247.94821242,5045.27138668,2249.25254658,7068118584500,3257.92186953,3217.78888618,645.647300104,0.112841185785,238.524254023,26.9319623767,265.4562164,34525.1148366,2527.26983356,11817.1914472,20180.6535558,70206.256265,38278.9451254,6103.0003889,7211.44319559,12036.6995747,0.111262947945,13787.611176,111942.814297,25193.1156345,21547.4052656,1615.19457029,2030.51579859,5505.1556779,1008.36945814,0.28669822393,0.0199176855041,0.0953621000821,0.171418438343,110920.294744,569894287450,0,317252372059,252641915392,105660049832,0,105660049832,1797042398760,143681731164,25070522274.8,1294595228060,220370311965,257006336467,1106.55833205,2739.80735351,0.00148275783204,0.00653215728534,0.481211841759,1.7587949465,2.54310378587,0.433523485804,0.45678858615,0.205889313111,0.423818776457,0.100104587415,0.0688860039472,0.0321412807574,0.0462268547855,0.0389818471376,0.286340574042,855.871202178,3.21212489508,3.32624179023,-0.814517769631,2.83463320793,1.56685469708,52600.4846061,567738.84475,942358.384887,1510097.22964,26233.2162851,6065.89753713,3976.37354797,22407.1200596,10303.7928089,14156.9367886,1454.82618642,369.144967911,16.3725142372,153.540213852,100.685774722,9.34693201192,2208.80445423,270.598502811,36687.2864165,11.3902420119,15980.9079429,1.79384015479
2069,1278421.75144,0.0489718197866,396638.357702,0.0266664692459,1.14780619714,194366.651328,337291.536267,746763.563848,160141.692883,3820.09723585,224.832378787,0.0555837555178,0.154955420446,0.253656006143,0.59138857341,3.28496828701,123.839000029,38.4218256107,128.566546282,2455.16755035,2602.49675937,2491.24102753,576.13219625,1027.93715413,1041.71518083,1.14018244726,0.727392187521,2.45560338968,6.86038756843,3.52846924043,11.9465779664,67.9431145172,10323.2564148,2.09831918179,128.973019707,94.6547871358,90.4883035282,3533.36007965,49199.6377346,10348.0391087,2263.50872548,5184.99563289,2260.02994024,7158400048010,3285.3845748,3250.16334616,657.267922459,0.113480557574,239.383918155,26.9534067606,266.337324916,34577.5872272,2385.47714198,11715.4896703,20476.6204149,70895.7771848,38723.5672247,6075.67574243,7238.92450256,12136.08527,0.112670111849,13960.4489476,112712.288915,25453.2044919,21797.685218,1608.23773124,2047.28154266,5574.78044066,1012.62203055,0.28735271879,0.0188000692246,0.0945517967565,0.174000852809,112225.120488,600784110232,0,332265570408,268518539824,113072055635,0,113072055635,1888801300750,148901563637,25680959283.8,1363721672440,230434426877,268964242140,1103.7757281,2728.43882846,0.00151468988958,0.00665212257812,0.454218439296,1.74359050566,2.58089485886,0.433193444427,0.456791813293,0.203529458333,0.423652139077,0.101511452204,0.070130940712,0.0327892878389,0.0471978063303,0.0399837802434,0.291613267328,862.572501836,3.20592505009,3.30990724059,-0.848233346078,2.85538911554,1.57041620817,51865.4656793,573400.677496,962431.553468,1535832.23096,26707.3901804,5860.29603186,3917.72362004,22456.0812801,10308.7109499,14189.6810785,1455.73954319,362.570174512,15.4444157083,152.917868556,100.908688481,9.06748062087,2236.31141459,269.270972746,36682.51585,11.1107906209,16007.9907962,1.80565577468
2070,1353288.2408,0.0542579158491,411797.810317,0.0338100584791,1.13936636299,203456.660381,367297.361951,782534.218468,165735.187302,3825.8410485,221.834247887,0.0548053466849,0.150072312212,0.254492863813,0.595434823975,3.28426900427,130.81429741,39.8060365912,128.354741476,2451.93973683,2602.0497057,2494.43243748,578.626182324,1034.48160835,1055.22516372,1.1144753017,0.709291222899,2.42855596171,6.79674671959,3.49665591585,11.8906668864,68.4927029136,10345.1095759,2.09592071756,128.745514835,94.9561827008,90.6084790488,3524.55711084,49769.8482907,10398.7092673,2281.16044454,5322.77175372,2270.8593083,7269210130820,3313.37971228,3283.44082388,671.219778742,0.114256637145,240.22435957,26.9751005341,267.199460104,34732.023301,2251.03271951,11640.6377739,20840.3528076,71730.0727566,39271.7503078,6049.71007276,7272.49963119,12262.7592026,0.11417977499,14145.8531735,113734.595689,25776.506654,22106.2601542,1601.59585838,2068.65064137,5649.47674133,1017.66647161,0.288857308985,0.0177400232778,0.0939586595073,0.1771586262,113748.539155,630317629094,0,346286070645,284031558449,120732827777,0,120732827777,1976071058940,153562716310,26078534139.3,1430010963380,239827895580,280153665840,1100.97756702,2717.58500571,0.0015306483262,0.0067022002915,0.428615003411,1.73242998006,2.62727556472,0.432861762518,0.456804236575,0.201338575872,0.423492051822,0.102911784226,0.0713797450719,0.0334431414427,0.0481778500011,0.0410031912993,0.296915712041,869.563364082,3.21762198368,3.29741062481,-0.895553837981,2.88911068526,1.57405100086,51608.8539572,578897.708825,981680.971104,1560578.67993,27167.063713,5738.99507832,3896.87054091,22560.5878409,10372.2644104,14222.9582751,1456.11821396,357.074985067,14.5666176821,152.308732833,101.122300712,8.82108306436,2260.03818873,267.997651226,36829.7227922,10.8643930644,16036.1514741,1.81560194778
2071,1433278.48893,0.0562839125485,427804.451366,0.036489354254,1.1259384334,215121.800296,396604.939503,821551.749128,171895.989072,3830.87855298,219.17277338,0.0541160483457,0.145234984342,0.255321875732,0.599443139926,3.28373863972,138.264188462,41.26904558,128.134439986,2448.72928442,2601.33325922,2497.27475552,581.149426279,1041.06946249,1068.54017178,1.08343049201,0.687384365384,2.39469792128,6.7142297765,3.45327420932,11.8019611716,68.9276185866,10366.2307997,2.09359282854,128.507883698,95.0683304059,90.7555073665,3515.57140346,50368.9008974,10456.7938163,2301.1530716,5459.41322012,2281.86818374,7384426476320,3344.49959389,3318.95341254,685.730584746,0.115181372423,241.142370554,26.9990218392,268.141392393,34967.8061693,2123.60324662,11585.2745855,21258.9283372,72674.8752949,39903.4628734,6024.5764182,7310.11145812,12408.0660357,0.115749796439,14338.7699676,114952.792922,26150.1425719,22461.8542443,1595.12533387,2093.16299365,5727.15949784,1023.20770992,0.291035079548,0.0167349024011,0.0935221903965,0.180777986751,115295.889883,651871141757,0,355692024141,296179117616,126734452068,0,126734452068,2038241921960,156098756340,26048480077.4,1478391390980,246072638055,287729412847,1098.05445691,2707.01119202,0.00152375960483,0.00665306733244,0.40433769751,1.72425026769,2.68066554414,0.432539274663,0.456827981701,0.199295611124,0.423348790355,0.104290683425,0.0726301208089,0.0341017029114,0.0491651199634,0.0420430252737,0.302230652382,877.177367912,3.24194610884,3.28856187448,-0.950351666143,2.9289137283,1.5777697686,52088.7180847,584329.604738,1000635.10084,1584964.70557,27622.3385051,5725.63910176,3934.85252441,22708.2811869,10472.2206664,14263.5884389,1456.43084804,352.402831606,13.7361416147,151.793674483,101.328758336,8.6001162619,2279.69498186,266.858574433,37115.3543778,10.6434262619,16072.4221185,1.82349340588
2072,1512498.58215,0.0542675743706,441619.601551,0.0328700788745,1.11176872148,228451.946669,421810.356292,862236.279191,178741.269213,3830.52907265,221.578741034,0.0546823409499,0.141348575133,0.255987921046,0.602663503821,3.28340939689,145.61605459,42.5170011837,127.906843607,2445.53861068,2600.3171086,2499.7650527,583.794242201,1047.55556681,1082.01697663,1.04871859373,0.662954050573,2.35572953112,6.61737112509,3.40177194508,11.6863319704,69.2891093154,10386.8944012,2.0913276307,128.261772356,95.0571739256,90.9212507018,3506.38513133,50971.9885863,10519.7665547,2323.10993536,5595.58937688,2293.13774449,7482526889070,3380.38624507,3357.66464725,698.29662948,0.116228237464,242.196420803,27.0263584119,269.222779215,35244.6079194,2002.84193466,11536.7386224,21705.0273624,73655.8350294,40574.0137156,5999.4435206,7347.7810404,12556.2205873,0.117272883537,14526.1572059,116248.223989,26546.0831743,22839.3105902,1588.61684596,2118.15573819,5802.51999958,1028.70368918,0.29354538809,0.0157821621905,0.0931386453884,0.184624580511,116613.46567,657657592438,0,356344414772,301313177666,128777139897,0,128777139897,2051111769810,154781588158,25410907761.6,1490972858840,246323050017,288404953185,1094.96152592,2696.37534041,0.0014891947507,0.00648420255882,0.381325120285,1.71719863288,2.73772319673,0.432234992126,0.456859515047,0.197385852632,0.423226952165,0.105643134959,0.0738801295672,0.0347639907286,0.0501580563745,0.0431042848031,0.307549596432,885.643087338,3.2736842083,3.2822075378,-1.00703013098,2.96932388637,1.58158479059,53397.5336424,589804.460102,1019983.0892,1609787.5493,28085.4676853,5816.25196563,4039.59144115,22874.4708996,10589.1508368,14315.770596,1457.20875613,348.135354187,12.9498898947,151.41957171,101.530742753,8.39328881889,2296.21839014,265.900204358,37503.2131776,10.4365988189,16121.1147063,1.82978472125
2073,1582662.03901,0.0479752219603,450706.632483,0.024276347352,1.10329932252,240924.896089,441161.603058,900575.539868,186239.93242,3826.39635312,227.470453553,0.0561119702252,0.138992497814,0.256391701032,0.604615801154,3.28324534761,152.074954065,43.3075342316,127.67204699,2442.36747644,2598.99062535,2501.89259193,586.597501155,1053.84150214,1095.75656646,1.01356508857,0.638431528493,2.31539080001,6.51612865426,3.34873850358,11.5604295701,69.632357739,10407.1183105,2.08912003973,128.008426528,95.0234566692,91.0898103776,3497.02111049,51552.7453488,10582.4732821,2345.83786129,5734.57868325,2304.69083289,7545224118230,3422.01254256,3399.59989604,706.954894899,0.117325008824,243.398498819,27.0577399908,270.45623881,35507.4499749,1888.37729023,11478.9172693,22140.1554154,74572.0163461,41215.7969875,5973.30758322,7380.10175542,12686.7714952,0.118652934215,14696.1402801,117459.568076,26922.5939053,23200.5735301,1581.84151687,2140.17885836,5870.80323283,1033.45284368,0.295929939995,0.0148793552515,0.0926778861421,0.188372698602,117513.342837,648244532035,0,348725597576,299518934459,126654210644,0,126654210644,2016803744740,149922499565,24315707159.5,1468986766300,240927203824,282574067449,1091.689664,2685.30343003,0.00143828487383,0.00624568305292,0.359518213444,1.70884999371,2.79358495552,0.431949602367,0.456885270224,0.195542240832,0.423121609909,0.106978550992,0.0751287440846,0.0354294888684,0.0511558624626,0.0441849798018,0.312877626209,894.961702179,3.30114206461,3.27720515991,-1.05556660457,3.00014454308,1.58550201701,55411.8067599,595410.018035,1040409.72104,1635819.73907,28569.2071501,5977.81556525,4201.68103858,23028.2137947,10683.9580713,14381.5707886,1458.762118,343.758891176,12.2048172257,151.210129931,101.728429227,8.18750976392,2312.63061908,265.143376383,37913.8529047,10.2308197639,16184.0917978,1.83606150445
2074,1644925.62319,0.0416048481572,456713.580929,0.0169748334601,1.1034348805,250993.738371,455414.390061,938517.494757,194272.765481,3827.47012233,227.853470375,0.0561862611371,0.137560174667,0.25663716981,0.605802655523,3.28315721501,157.757456316,43.8013559861,127.429988622,2439.20033299,2597.36665645,2503.6470766,589.543390387,1059.98976616,1109.75069195,0.980717815025,0.615809298822,2.27704244824,6.41953928807,3.29983774765,11.4409145623,70.0055592131,10426.9279032,2.08696836828,127.749198105,95.0460430345,91.2483095804,3487.57973412,52116.9593388,10640.9396215,2368.21445886,5881.26525849,2316.43209112,7584486721940,3469.41860516,3443.95161507,713.136793318,0.118403762902,244.669900956,27.0930607691,271.762961725,35730.996303,1779.89765606,11404.9305692,22546.1680778,75374.0823898,41782.3241734,5945.86703877,7404.81157024,12791.2497892,0.119940529018,14854.6413885,118509.890263,27252.01073,23519.4744514,1574.73258674,2157.8036919,5934.51186154,1037.15834296,0.29798212048,0.0140241276758,0.0920865990706,0.191871393734,118150.487387,635239637084,0,339210746818,296028890266,123420988124,0,123420988124,1971578867540,144343262721,23226378765.1,1438829929330,234266836074,275255723377,1088.38365462,2673.68636519,0.0013908928125,0.00602382298716,0.338860168267,1.69810330917,2.84577655767,0.431675519603,0.456900543829,0.193643853121,0.423024003216,0.108308320372,0.0763764180527,0.0360984765699,0.0521590303395,0.0452816576999,0.318223903034,904.915039649,3.32469873044,3.27291427118,-1.08306470763,3.0095686374,1.58952394051,57792.560838,601186.902362,1062398.87276,1663585.77512,29082.5909967,6154.57122854,4394.2254341,23159.7100375,10707.2542481,14459.7449097,1460.75938773,339.062266503,11.4986359599,151.159497009,101.922065802,7.97767870033,2330.01700604,264.580198771,38261.1897197,10.0209887003,16259.566564,1.84289378921
2075,1700968.44847,0.0361143253443,461045.585449,0.0120376671988,1.11248836377,257302.222594,466111.64063,977554.58525,202784.122556,3828.99715695,227.467788795,0.0560753739616,0.136609899194,0.256800026187,0.606590074619,3.28310321558,162.829291417,44.134696359,127.181537866,2436.01477982,2595.48146341,2505.0577364,592.547535317,1066.20378093,1123.84277729,0.951095699912,0.595684463607,2.24192545327,6.33103778724,3.25682009567,11.336652492,70.4154869957,10446.329611,2.08487278083,127.485613615,95.1453663994,91.3922015127,3478.18179843,52658.6930735,10693.6437123,2389.71994791,6034.3150799,2328.2133317,7611225283780,3520.42738098,3490.04942252,717.985746614,0.119433231598,245.895520944,27.1305811939,273.026102138,35915.728663,1677.14563015,11315.678112,22922.9049209,76053.0990023,42263.7863573,5917.36604466,7422.29762802,12870.6919755,0.12113206993,15001.2546248,119391.125293,27529.0372627,23790.4918675,1567.34030428,2171.20509098,5993.4678603,1039.85173068,0.299706208377,0.0132142214576,0.0913717916703,0.195120195249,118646.273414,622687610846,0,330006610594,292681000252,120146598579,0,120146598579,1927767015430,139011995288,22296451229.4,1409475954280,227831357152,268163252767,1085.1760944,2661.60625988,0.00135059879218,0.00583340716503,0.319296483584,1.68506166316,2.8942368147,0.431411227305,0.456911085369,0.191697416208,0.422931401897,0.109632516182,0.0776233823322,0.03677111765,0.0531678278829,0.0463918821916,0.323586726238,915.324290523,3.34859666508,3.26769973617,-1.09365624312,3.00296778409,1.59363446463,60128.1359183,607118.763354,1086094.06637,1693212.82973,29627.5245099,6292.98492688,4584.1141917,23269.050166,10671.6662924,14544.0210644,1462.96046256,334.068033767,10.8295809005,151.196224587,102.111715348,7.76455489675,2347.20427369,264.137520836,38524.83065,9.80786489675,16341.0495607,1.84966487033
